service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
18014_20260516,1,1,1,1,1,0,0,20260516,20261212
18016_20251214,1,1,1,1,1,0,0,20251214,20261212
18018_20260516,1,1,1,1,1,0,0,20260516,20261212
18020_20251214,1,1,1,1,1,0,0,20251214,20261212
18022_20260516,1,1,1,1,1,0,0,20260516,20261212
18024_20251225,1,1,1,1,1,0,0,20251225,20261212
18026_20260516,1,1,1,1,1,0,0,20260516,20261212
18050_20251214,1,1,1,1,1,0,0,20251214,20261212
18052_20251214,1,1,1,1,1,0,0,20251214,20261212
18054_20251214,1,1,1,1,1,0,0,20251214,20261212
18056_20251214,1,1,1,1,1,0,0,20251214,20261212
18058_20251214,1,1,1,1,1,0,0,20251214,20261212
18060_20260516,1,1,1,1,1,0,0,20260516,20261212
18062_20251214,1,1,1,1,1,0,0,20251214,20261212
18064_20251214,1,1,1,1,1,0,0,20251214,20261212
18066_20260516,1,1,1,1,1,0,0,20260516,20261212
18068_20251214,1,1,1,1,1,0,0,20251214,20261212
18070_20260516,1,1,1,1,1,0,0,20260516,20261212
18072_20251214,1,1,1,1,1,0,0,20251214,20261212
18074_20260516,1,1,1,1,1,0,0,20260516,20261212
18076_20251225,1,1,1,1,1,0,0,20251225,20261212
18200_20260517,1,1,1,1,1,1,1,20260517,20261212
18202_20260705,1,1,1,1,1,1,1,20260705,20261212
18204_20260519,1,1,1,1,1,1,1,20260519,20261212
18206_20251214,1,1,1,1,1,0,0,20251214,20261212
18208_20251214,1,1,1,1,1,1,1,20251214,20261212
18210_20251214,1,1,1,1,1,0,0,20251214,20261212
18212_20251214,1,1,1,1,1,1,1,20251214,20261212
18214_20260516,1,1,1,1,1,0,0,20260516,20261212
18216_20251226,1,1,1,1,1,1,1,20251226,20261212
18218_20251214,1,1,1,1,1,0,0,20251214,20261212
18220_20251214,1,1,1,1,1,1,1,20251214,20261212
18222_20251214,1,1,1,1,1,0,0,20251214,20261212
18224_20251214,1,1,1,1,1,1,1,20251214,20261212
18226_20251214,1,1,1,1,1,0,0,20251214,20261212
18228_20251214,1,1,1,1,1,1,1,20251214,20261212
18230_20251214,1,1,1,1,1,0,0,20251214,20261212
18232_20251214,1,1,1,1,1,1,1,20251214,20261212
18234_20251214,1,1,1,1,1,0,0,20251214,20261212
18236_20251214,1,1,1,1,1,1,1,20251214,20261212
18238_20251214,1,1,1,1,1,1,1,20251214,20261212
18240_20251214,1,1,1,1,1,0,0,20251214,20261212
18242_20251214,1,1,1,1,1,1,1,20251214,20261212
18244_20251214,1,1,1,1,1,0,0,20251214,20261212
18246_20251214,1,1,1,1,1,1,1,20251214,20261212
18248_20251214,1,1,1,1,1,0,0,20251214,20261212
18250_20251214,1,1,1,1,1,1,1,20251214,20261212
18252_20251214,1,1,1,1,1,0,0,20251214,20261212
18254_20251214,1,1,1,1,1,1,1,20251214,20261212
18256_20251214,1,1,1,1,1,0,0,20251214,20261212
18258_20251214,1,1,1,1,1,1,1,20251214,20261212
18260_20251214,1,1,1,1,1,0,0,20251214,20261212
18262_20251214,1,1,1,1,1,1,1,20251214,20261212
18264_20251214,1,1,1,1,1,0,0,20251214,20261212
18266_20251214,1,1,1,1,1,1,1,20251214,20261212
18268_20251214,1,1,1,1,1,0,0,20251214,20261212
18270_20251214,1,1,1,1,1,1,1,20251214,20261212
18272_20251214,1,1,1,1,1,0,0,20251214,20261212
18274_20251214,1,1,1,1,1,1,1,20251214,20261212
18276_20251214,1,1,1,1,1,0,0,20251214,20261212
18278_20251214,1,1,1,1,1,1,1,20251214,20261212
18280_20251214,1,1,1,1,1,0,0,20251214,20261212
18282_20251214,1,1,1,1,1,1,1,20251214,20261212
18284_20251214,1,1,1,1,1,0,0,20251214,20261212
18286_20251214,1,1,1,1,1,1,1,20251214,20261212
18288_20251214,1,1,1,1,1,0,0,20251214,20261212
18290_20251214,1,1,1,1,1,1,1,20251214,20261212
18292_20260516,1,1,1,1,1,0,0,20260516,20261212
18294_20251214,1,1,1,1,1,1,1,20251214,20261212
18296_20251214,1,1,1,1,1,0,0,20251214,20261212
18298_20251214,1,1,1,1,1,1,1,20251214,20261212
18300_20260516,1,1,1,1,1,0,0,20260516,20261212
18302_20251214,1,1,1,1,1,1,1,20251214,20261212
18304_20251214,1,1,1,1,1,0,0,20251214,20261212
18306_20251214,1,1,1,1,1,1,1,20251214,20261212
18308_20260516,1,1,1,1,1,0,0,20260516,20261212
18310_20251214,1,1,1,1,1,1,1,20251214,20261212
18312_20251214,1,1,1,1,1,0,0,20251214,20261212
18314_20251214,1,1,1,1,1,1,1,20251214,20261212
18316_20260516,1,1,1,1,1,0,0,20260516,20261212
18318_20251214,1,1,1,1,1,1,1,20251214,20261212
18320_20251214,1,1,1,1,1,0,0,20251214,20261212
18322_20251214,1,1,1,1,1,1,1,20251214,20261212
18324_20251225,1,1,1,1,1,1,1,20251225,20261212
18326_20251214,1,1,1,1,1,1,1,20251214,20261212
18328_20251225,1,1,1,1,1,1,1,20251225,20261212
18330_20251214,1,1,1,1,1,1,1,20251214,20261212
18332_20251225,1,1,1,1,1,1,1,20251225,20261212
18334_20260516,1,1,1,1,1,1,1,20260516,20261212
18400_20260517,1,1,1,1,1,1,1,20260517,20261212
18402_20260517,1,1,1,1,1,1,1,20260517,20261212
18404_20260517,1,1,1,1,1,1,1,20260517,20261212
18406_20251226,1,1,1,1,1,1,1,20251226,20261212
18408_20251214,1,1,1,1,1,1,1,20251214,20261212
18410_20260516,1,1,1,1,1,0,0,20260516,20261212
18412_20260516,1,1,1,1,1,1,1,20260516,20261212
18414_20251214,1,1,1,1,1,0,0,20251214,20261212
18416_20251214,1,1,1,1,1,1,1,20251214,20261212
18418_20260516,1,1,1,1,1,0,0,20260516,20261212
18420_20251214,1,1,1,1,1,1,1,20251214,20261212
18422_20251214,1,1,1,1,1,0,0,20251214,20261212
18424_20251214,1,1,1,1,1,1,1,20251214,20261212
18426_20251214,1,1,1,1,1,0,0,20251214,20261212
18428_20251214,1,1,1,1,1,1,1,20251214,20261212
18430_20251214,1,1,1,1,1,0,0,20251214,20261212
18432_20251214,1,1,1,1,1,1,1,20251214,20261212
18434_20251214,1,1,1,1,1,0,0,20251214,20261212
18436_20251214,1,1,1,1,1,1,1,20251214,20261212
18438_20251214,1,1,1,1,1,0,0,20251214,20261212
18440_20251214,1,1,1,1,1,1,1,20251214,20261212
18442_20251214,1,1,1,1,1,0,0,20251214,20261212
18444_20251214,1,1,1,1,1,1,1,20251214,20261212
18446_20251214,1,1,1,1,1,0,0,20251214,20261212
18448_20251214,1,1,1,1,1,1,1,20251214,20261212
18450_20251214,1,1,1,1,1,0,0,20251214,20261212
18452_20251214,1,1,1,1,1,1,1,20251214,20261212
18454_20251214,1,1,1,1,1,0,0,20251214,20261212
18456_20251214,1,1,1,1,1,1,1,20251214,20261212
18458_20251214,1,1,1,1,1,0,0,20251214,20261212
18460_20251214,1,1,1,1,1,1,1,20251214,20261212
18462_20251214,1,1,1,1,1,0,0,20251214,20261212
18464_20251214,1,1,1,1,1,1,1,20251214,20261212
18466_20251214,1,1,1,1,1,0,0,20251214,20261212
18468_20251214,1,1,1,1,1,1,1,20251214,20261212
18470_20251214,1,1,1,1,1,0,0,20251214,20261212
18472_20251214,1,1,1,1,1,1,1,20251214,20261212
18474_20251214,1,1,1,1,1,0,0,20251214,20261212
18476_20251214,1,1,1,1,1,1,1,20251214,20261212
18478_20251214,1,1,1,1,1,0,0,20251214,20261212
18480_20251214,1,1,1,1,1,1,1,20251214,20261212
18482_20251214,1,1,1,1,1,0,0,20251214,20261212
18484_20251214,1,1,1,1,1,1,1,20251214,20261212
18486_20251214,1,1,1,1,1,0,0,20251214,20261212
18488_20251214,1,1,1,1,1,1,1,20251214,20261212
18490_20260516,1,1,1,1,1,0,0,20260516,20261212
18492_20260516,1,1,1,1,1,1,1,20260516,20261212
18494_20251214,1,1,1,1,1,0,0,20251214,20261212
18496_20251214,1,1,1,1,1,1,1,20251214,20261212
18498_20260516,1,1,1,1,1,0,0,20260516,20261212
18500_20251214,1,1,1,1,1,1,1,20251214,20261212
18502_20251214,1,1,1,1,1,0,0,20251214,20261212
18504_20251214,1,1,1,1,1,1,1,20251214,20261212
18506_20260516,1,1,1,1,1,0,0,20260516,20261212
18508_20251214,1,1,1,1,1,1,1,20251214,20261212
18510_20251214,1,1,1,1,1,0,0,20251214,20261212
18512_20251214,1,1,1,1,1,1,1,20251214,20261212
18514_20251214,1,1,1,1,1,0,0,20251214,20261212
18516_20251214,1,1,1,1,1,1,1,20251214,20261212
18518_20251214,1,1,1,1,1,0,0,20251214,20261212
18520_20251214,1,1,1,1,1,1,1,20251214,20261212
18522_20251225,1,1,1,1,1,1,1,20251225,20261212
18524_20251214,1,1,1,1,1,1,1,20251214,20261212
18526_20251225,1,1,1,1,1,1,1,20251225,20261212
18528_20251214,1,1,1,1,1,1,1,20251214,20261212
18530_20251225,1,1,1,1,1,1,1,20251225,20261212
18532_20251214,1,1,1,1,1,1,1,20251214,20261212
18534_20251214,1,1,1,1,1,0,0,20251214,20261212
18650_20251214,1,1,1,1,1,0,0,20251214,20261212
18651_20251214,1,1,1,1,1,0,0,20251214,20261212
18652_20251214,1,1,1,1,1,1,1,20251214,20261212
18653_20251214,1,1,1,1,1,1,1,20251214,20261212
18654_20251214,1,1,1,1,1,0,0,20251214,20261212
18655_20251214,1,1,1,1,1,0,0,20251214,20261212
18656_20251214,1,1,1,1,1,0,0,20251214,20261212
18657_20251214,1,1,1,1,1,0,0,20251214,20261212
18658_20251214,1,1,1,1,1,1,1,20251214,20261212
18659_20251214,1,1,1,1,1,1,1,20251214,20261212
18660_20251214,1,1,1,1,1,0,0,20251214,20261212
18661_20251214,1,1,1,1,1,0,0,20251214,20261212
18662_20251214,1,1,1,1,1,0,0,20251214,20261212
18663_20251214,1,1,1,1,1,0,0,20251214,20261212
18664_20251214,1,1,1,1,1,1,1,20251214,20261212
18665_20251214,1,1,1,1,1,1,1,20251214,20261212
18666_20251214,1,1,1,1,1,0,0,20251214,20261212
18667_20251214,1,1,1,1,1,0,0,20251214,20261212
18668_20251214,1,1,1,1,1,1,1,20251214,20261212
18669_20251214,1,1,1,1,1,0,0,20251214,20261212
18670_20251214,1,1,1,1,1,1,1,20251214,20261212
18671_20251214,1,1,1,1,1,1,1,20251214,20261212
18672_20251214,1,1,1,1,1,1,1,20251214,20261212
18673_20251214,1,1,1,1,1,0,0,20251214,20261212
18674_20251214,1,1,1,1,1,1,1,20251214,20261212
18675_20251214,1,1,1,1,1,1,1,20251214,20261212
18676_20251214,1,1,1,1,1,1,1,20251214,20261212
18677_20251214,1,1,1,1,1,0,0,20251214,20261212
18678_20251214,1,1,1,1,1,1,1,20251214,20261212
18679_20251214,1,1,1,1,1,1,1,20251214,20261212
18680_20251214,1,1,1,1,1,1,1,20251214,20261212
18681_20251214,1,1,1,1,1,0,0,20251214,20261212
18682_20251214,1,1,1,1,1,0,0,20251214,20261212
18683_20251214,1,1,1,1,1,1,1,20251214,20261212
18684_20251214,1,1,1,1,1,1,1,20251214,20261212
18685_20251214,1,1,1,1,1,0,0,20251214,20261212
18686_20251214,1,1,1,1,1,0,0,20251214,20261212
18687_20251214,1,1,1,1,1,1,1,20251214,20261212
18688_20251214,1,1,1,1,1,0,0,20251214,20261212
18689_20251214,1,1,1,1,1,0,0,20251214,20261212
18690_20251214,1,1,1,1,1,1,1,20251214,20261212
18691_20251214,1,1,1,1,1,1,1,20251214,20261212
18692_20251214,1,1,1,1,1,0,0,20251214,20261212
18693_20251214,1,1,1,1,1,0,0,20251214,20261212
18694_20251214,1,1,1,1,1,0,0,20251214,20261212
18695_20251214,1,1,1,1,1,1,1,20251214,20261212
18696_20251214,1,1,1,1,1,1,1,20251214,20261212
18697_20251214,1,1,1,1,1,0,0,20251214,20261212
18698_20251214,1,1,1,1,1,0,0,20251214,20261212
18699_20251214,1,1,1,1,1,1,1,20251214,20261212
18700_20251214,1,1,1,1,1,0,0,20251214,20261212
18701_20251214,1,1,1,1,1,0,0,20251214,20261212
18702_20251214,1,1,1,1,1,1,1,20251214,20261212
18703_20251214,1,1,1,1,1,0,0,20251214,20261212
18704_20251214,1,1,1,1,1,0,0,20251214,20261212
18705_20251214,1,1,1,1,1,1,1,20251214,20261212
18707_20251214,1,1,1,1,1,0,0,20251214,20261212
18709_20251214,1,1,1,1,1,0,0,20251214,20261212
18711_20251214,1,1,1,1,1,1,1,20251214,20261212
18713_20251214,1,1,1,1,1,0,0,20251214,20261212
18715_20251214,1,1,1,1,1,0,0,20251214,20261212
18717_20251214,1,1,1,1,1,1,1,20251214,20261212
18719_20251214,1,1,1,1,1,0,0,20251214,20261212
18721_20251214,1,1,1,1,1,0,0,20251214,20261212
18723_20251214,1,1,1,1,1,1,1,20251214,20261212
18800_20260517,1,1,1,1,1,1,1,20260517,20261212
18801_20260517,1,1,1,1,1,1,1,20260517,20261212
18802_20260517,1,1,1,1,1,1,1,20260517,20261212
18803_20260519,1,1,1,1,1,1,1,20260519,20261212
18804_20260517,1,1,1,1,1,1,1,20260517,20261212
18805_20260519,1,1,1,1,1,1,1,20260519,20261212
18806_20251226,1,1,1,1,1,1,1,20251226,20261212
18807_20251214,1,1,1,1,1,0,0,20251214,20261212
18808_20251214,1,1,1,1,1,0,0,20251214,20261212
18809_20251214,1,1,1,1,1,1,1,20251214,20261212
18810_20251214,1,1,1,1,1,1,1,20251214,20261212
18811_20251214,1,1,1,1,1,0,0,20251214,20261212
18812_20251214,1,1,1,1,1,0,0,20251214,20261212
18813_20251214,1,1,1,1,1,1,1,20251214,20261212
18814_20251214,1,1,1,1,1,0,0,20251214,20261212
18815_20260516,1,1,1,1,1,0,0,20260516,20261212
18816_20251214,1,1,1,1,1,1,1,20251214,20261212
18817_20260516,1,1,1,1,1,0,0,20260516,20261212
18818_20260516,1,1,1,1,1,0,0,20260516,20261212
18819_20251214,1,1,1,1,1,1,1,20251214,20261212
18820_20260516,1,1,1,1,1,0,0,20260516,20261212
18821_20260516,1,1,1,1,1,0,0,20260516,20261212
18822_20251214,1,1,1,1,1,1,1,20251214,20261212
18823_20260516,1,1,1,1,1,0,0,20260516,20261212
18824_20260516,1,1,1,1,1,0,0,20260516,20261212
18825_20251214,1,1,1,1,1,1,1,20251214,20261212
18826_20260516,1,1,1,1,1,0,0,20260516,20261212
18827_20260516,1,1,1,1,1,0,0,20260516,20261212
18828_20251214,1,1,1,1,1,1,1,20251214,20261212
18829_20251214,1,1,1,1,1,0,0,20251214,20261212
18830_20260516,1,1,1,1,1,0,0,20260516,20261212
18831_20251214,1,1,1,1,1,1,1,20251214,20261212
18832_20251214,1,1,1,1,1,0,0,20251214,20261212
18833_20251214,1,1,1,1,1,0,0,20251214,20261212
18834_20251214,1,1,1,1,1,1,1,20251214,20261212
18835_20251214,1,1,1,1,1,1,1,20251214,20261212
18836_20251214,1,1,1,1,1,0,0,20251214,20261212
18837_20251214,1,1,1,1,1,0,0,20251214,20261212
18838_20251214,1,1,1,1,1,0,0,20251214,20261212
18839_20251214,1,1,1,1,1,1,1,20251214,20261212
18840_20251214,1,1,1,1,1,1,1,20251214,20261212
18841_20251214,1,1,1,1,1,0,0,20251214,20261212
18842_20251214,1,1,1,1,1,0,0,20251214,20261212
18843_20251214,1,1,1,1,1,1,1,20251214,20261212
18844_20251214,1,1,1,1,1,0,0,20251214,20261212
18845_20251214,1,1,1,1,1,0,0,20251214,20261212
18846_20251214,1,1,1,1,1,1,1,20251214,20261212
18847_20251214,1,1,1,1,1,1,1,20251214,20261212
18848_20251214,1,1,1,1,1,0,0,20251214,20261212
18849_20251214,1,1,1,1,1,0,0,20251214,20261212
18850_20251214,1,1,1,1,1,0,0,20251214,20261212
18851_20251214,1,1,1,1,1,1,1,20251214,20261212
18852_20251214,1,1,1,1,1,1,1,20251214,20261212
18853_20251214,1,1,1,1,1,0,0,20251214,20261212
18854_20251214,1,1,1,1,1,0,0,20251214,20261212
18855_20251214,1,1,1,1,1,1,1,20251214,20261212
18856_20251214,1,1,1,1,1,0,0,20251214,20261212
18857_20251214,1,1,1,1,1,0,0,20251214,20261212
18858_20251214,1,1,1,1,1,1,1,20251214,20261212
18859_20251214,1,1,1,1,1,1,1,20251214,20261212
18860_20251214,1,1,1,1,1,0,0,20251214,20261212
18861_20260516,1,1,1,1,1,0,0,20260516,20261212
18862_20251214,1,1,1,1,1,0,0,20251214,20261212
18863_20251214,1,1,1,1,1,0,0,20251214,20261212
18864_20251214,1,1,1,1,1,1,1,20251214,20261212
18865_20251214,1,1,1,1,1,1,1,20251214,20261212
18866_20251214,1,1,1,1,1,0,0,20251214,20261212
18867_20260516,1,1,1,1,1,0,0,20260516,20261212
18868_20251214,1,1,1,1,1,0,0,20251214,20261212
18869_20251214,1,1,1,1,1,0,0,20251214,20261212
18870_20251214,1,1,1,1,1,1,1,20251214,20261212
18871_20251214,1,1,1,1,1,1,1,20251214,20261212
18872_20251214,1,1,1,1,1,0,0,20251214,20261212
18873_20260516,1,1,1,1,1,0,0,20260516,20261212
18874_20251214,1,1,1,1,1,0,0,20251214,20261212
18875_20251214,1,1,1,1,1,0,0,20251214,20261212
18876_20251214,1,1,1,1,1,1,1,20251214,20261212
18877_20251214,1,1,1,1,1,1,1,20251214,20261212
18878_20260516,1,1,1,1,1,0,0,20260516,20261212
18879_20260516,1,1,1,1,1,0,0,20260516,20261212
18880_20251214,1,1,1,1,1,0,0,20251214,20261212
18882_20251214,1,1,1,1,1,1,1,20251214,20261212
18883_20251225,1,1,1,1,1,1,1,20251225,20261212
18884_20260516,1,1,1,1,1,0,0,20260516,20261212
18885_20251214,1,1,1,1,1,1,1,20251214,20261212
18886_20251214,1,1,1,1,1,0,0,20251214,20261212
18887_20251225,1,1,1,1,1,1,1,20251225,20261212
18888_20251214,1,1,1,1,1,1,1,20251214,20261212
18889_20251214,1,1,1,1,1,1,1,20251214,20261212
18890_20251225,1,1,1,1,1,0,0,20251225,20261212
18891_20251225,1,1,1,1,1,1,1,20251225,20261212
18892_20251214,1,1,1,1,1,1,1,20251214,20261212
18893_20260516,1,1,1,1,1,1,1,20260516,20261212
18894_20251214,1,1,1,1,1,1,1,20251214,20261212
18895_20251214,1,1,1,1,1,0,0,20251214,20261212
18896_20251225,1,1,1,1,1,1,1,20251225,20261212
18897_20251214,1,1,1,1,1,0,0,20251214,20261212
18898_20251214,1,1,1,1,1,1,1,20251214,20261212
18900_20251225,1,1,1,1,1,1,1,20251225,20261212
18902_20251214,1,1,1,1,1,1,1,20251214,20261212
18904_20251225,1,1,1,1,1,1,1,20251225,20261212
19000_20260811,1,1,1,1,1,1,1,20260811,20261212
19001_20260811,1,1,1,1,1,1,1,20260811,20261212
19002_20260811,1,1,1,1,1,1,1,20260811,20261212
19003_20260811,1,1,1,1,1,1,1,20260811,20261212
19004_20260811,1,1,1,1,1,1,1,20260811,20261212
19005_20260811,1,1,1,1,1,1,1,20260811,20261212
19006_20260811,1,1,1,1,1,1,1,20260811,20261212
19007_20260811,1,1,1,1,1,1,1,20260811,20261212
19008_20260720,1,1,1,1,1,1,0,20260720,20260725
19008_20260727,1,1,1,1,1,1,0,20260727,20260801
19008_20260803,1,1,1,1,1,1,0,20260803,20260808
19008_20260810,1,1,1,1,1,1,1,20260810,20261212
19009_20260720,1,1,1,1,1,1,0,20260720,20260725
19009_20260727,1,1,1,1,1,1,0,20260727,20260801
19009_20260803,1,1,1,1,1,1,0,20260803,20260808
19009_20260810,1,1,1,1,1,1,1,20260810,20261212
19010_20260720,1,1,1,1,1,1,0,20260720,20260725
19010_20260727,1,1,1,1,1,1,0,20260727,20260801
19010_20260803,1,1,1,1,1,1,0,20260803,20260808
19010_20260810,1,1,1,1,1,1,1,20260810,20261212
19011_20260720,1,1,1,1,1,1,0,20260720,20260725
19011_20260727,1,1,1,1,1,1,0,20260727,20260801
19011_20260803,1,1,1,1,1,1,0,20260803,20260808
19011_20260810,1,1,1,1,1,1,1,20260810,20261212
19012_20260720,1,1,1,1,1,1,0,20260720,20260725
19012_20260727,1,1,1,1,1,1,0,20260727,20260801
19012_20260803,1,1,1,1,1,1,0,20260803,20260808
19012_20260810,1,1,1,1,1,1,1,20260810,20261212
19013_20260720,1,1,1,1,1,1,0,20260720,20260725
19013_20260727,1,1,1,1,1,1,0,20260727,20260801
19013_20260803,1,1,1,1,1,1,0,20260803,20260808
19013_20260810,1,1,1,1,1,1,1,20260810,20261212
19014_20260725,0,0,0,0,0,1,0,20260725,20260725
19014_20260801,0,0,0,0,0,1,0,20260801,20260801
19014_20260808,0,0,0,0,0,1,0,20260808,20260808
19014_20260810,1,1,0,0,0,1,1,20260810,20261212
19015_20260725,0,0,0,0,0,1,0,20260725,20260725
19015_20260801,0,0,0,0,0,1,0,20260801,20260801
19015_20260808,0,0,0,0,0,1,0,20260808,20260808
19015_20260810,1,1,0,0,0,1,1,20260810,20261212
19016_20260725,0,0,0,0,0,1,0,20260725,20260725
19016_20260801,0,0,0,0,0,1,0,20260801,20260801
19016_20260808,0,0,0,0,0,1,0,20260808,20260808
19016_20260810,1,1,0,0,0,1,1,20260810,20261212
19017_20260725,0,0,0,0,0,1,0,20260725,20260725
19017_20260801,0,0,0,0,0,1,0,20260801,20260801
19017_20260808,0,0,0,0,0,1,0,20260808,20260808
19017_20260810,1,1,0,0,0,1,1,20260810,20261212
19018_20260725,0,0,0,0,0,1,0,20260725,20260725
19018_20260801,0,0,0,0,0,1,0,20260801,20260801
19018_20260808,0,0,0,0,0,1,0,20260808,20260808
19018_20260810,1,1,0,0,0,1,1,20260810,20261212
19019_20260725,0,0,0,0,0,1,0,20260725,20260725
19019_20260801,0,0,0,0,0,1,0,20260801,20260801
19019_20260808,0,0,0,0,0,1,0,20260808,20260808
19019_20260810,1,1,0,0,0,1,1,20260810,20261212
19020_20260725,0,0,0,0,0,1,0,20260725,20260725
19020_20260801,0,0,0,0,0,1,0,20260801,20260801
19020_20260808,0,0,0,0,0,1,0,20260808,20260808
19020_20260810,1,1,0,0,0,1,1,20260810,20261212
19021_20260706,1,1,0,0,0,1,1,20260706,20261212
19022_20260725,0,0,0,0,0,1,0,20260725,20260725
19022_20260801,0,0,0,0,0,1,0,20260801,20260801
19022_20260808,0,0,0,0,0,1,0,20260808,20260808
19022_20260810,1,1,0,0,0,1,1,20260810,20261212
19023_20260706,1,1,0,0,0,1,1,20260706,20261212
19024_20260706,1,1,0,0,0,1,1,20260706,20261212
19025_20260706,1,1,0,0,0,1,1,20260706,20261212
19026_20260706,1,1,0,0,0,1,1,20260706,20261212
19027_20260706,1,1,0,0,0,1,1,20260706,20261212
19028_20260706,1,1,0,0,0,1,1,20260706,20261212
19029_20260706,1,1,0,0,0,1,1,20260706,20261212
19030_20260706,1,1,0,0,0,1,1,20260706,20261212
19031_20260706,1,1,1,1,1,1,1,20260706,20261212
19032_20260706,1,1,1,1,1,1,1,20260706,20261212
19033_20260706,1,1,1,1,1,1,1,20260706,20261212
19034_20260706,1,1,1,1,1,1,1,20260706,20261212
19035_20260706,1,1,1,1,1,1,1,20260706,20261212
19036_20260706,1,1,1,1,1,1,1,20260706,20261212
19037_20260706,1,1,1,1,1,1,1,20260706,20261212
19038_20260706,1,1,1,1,1,1,1,20260706,20261212
19039_20260706,1,1,1,1,1,1,1,20260706,20261212
19040_20260706,1,1,1,1,1,1,1,20260706,20261212
19041_20260706,1,1,1,1,1,1,1,20260706,20261212
19042_20260706,1,1,1,1,1,1,1,20260706,20261212
19043_20260413,1,1,1,1,1,1,1,20260413,20261212
19044_20260706,1,1,1,1,1,1,1,20260706,20261212
19045_20260413,1,1,1,1,1,1,1,20260413,20261212
19046_20260413,1,1,1,1,1,1,1,20260413,20261212
19047_20260413,1,1,1,1,1,1,1,20260413,20261212
19048_20260413,1,1,1,1,1,1,1,20260413,20261212
19049_20260413,1,1,1,1,1,1,1,20260413,20261212
19050_20260413,1,1,1,1,1,1,1,20260413,20261212
19051_20260413,1,1,1,1,1,1,1,20260413,20261212
19052_20260413,1,1,1,1,1,1,1,20260413,20261212
19053_20260413,1,1,1,1,1,1,1,20260413,20261212
19054_20260413,1,1,1,1,1,1,1,20260413,20261212
19055_20260413,1,1,1,1,1,1,1,20260413,20261212
19056_20260413,1,1,1,1,1,1,1,20260413,20261212
19057_20260413,1,1,1,1,1,1,1,20260413,20261212
19058_20260413,1,1,1,1,1,1,1,20260413,20261212
19059_20260413,1,1,1,1,1,1,1,20260413,20261212
19060_20260413,1,1,1,1,1,1,1,20260413,20261212
19061_20260413,1,1,1,1,1,1,1,20260413,20261212
19062_20260413,1,1,1,1,1,1,1,20260413,20261212
19063_20260413,1,1,1,1,1,1,1,20260413,20261212
19064_20260413,1,1,1,1,1,1,1,20260413,20261212
19065_20260413,1,1,1,1,1,1,1,20260413,20261212
19066_20260413,1,1,1,1,1,1,1,20260413,20261212
19067_20260413,1,1,1,1,1,1,1,20260413,20261212
19068_20260413,1,1,1,1,1,1,1,20260413,20261212
19069_20260413,1,1,1,1,1,1,1,20260413,20261212
19070_20260413,1,1,1,1,1,1,1,20260413,20261212
19071_20260413,1,1,1,1,1,1,1,20260413,20261212
19072_20260413,1,1,1,1,1,1,1,20260413,20261212
19073_20260413,1,1,1,1,1,1,1,20260413,20261212
19074_20260413,1,1,1,1,1,1,1,20260413,20261212
19075_20260413,1,1,1,1,1,1,1,20260413,20261212
19076_20260413,1,1,1,1,1,1,1,20260413,20261212
19077_20260413,1,1,1,1,1,1,1,20260413,20261212
19078_20260413,1,1,1,1,1,1,1,20260413,20261212
19079_20260413,1,1,1,1,1,1,1,20260413,20261212
19080_20260413,1,1,1,1,1,1,1,20260413,20261212
19081_20260413,1,1,1,1,1,1,1,20260413,20261212
19082_20260413,1,1,1,1,1,1,1,20260413,20261212
19083_20260413,1,1,1,1,1,1,1,20260413,20261212
19084_20260413,1,1,1,1,1,1,1,20260413,20261212
19085_20260413,1,1,1,1,1,1,1,20260413,20261212
19086_20260413,1,1,1,1,1,1,1,20260413,20261212
19087_20260725,0,0,0,0,0,1,0,20260725,20260725
19087_20260801,0,0,0,0,0,1,0,20260801,20260801
19087_20260808,0,0,0,0,0,1,0,20260808,20260808
19087_20260810,1,1,0,0,0,1,1,20260810,20261212
19088_20260413,1,1,1,1,1,1,1,20260413,20261212
19089_20260725,0,0,0,0,0,1,0,20260725,20260725
19089_20260801,0,0,0,0,0,1,0,20260801,20260801
19089_20260808,0,0,0,0,0,1,0,20260808,20260808
19089_20260810,1,1,0,0,0,1,1,20260810,20261212
19090_20260725,0,0,0,0,0,1,0,20260725,20260725
19090_20260801,0,0,0,0,0,1,0,20260801,20260801
19090_20260808,0,0,0,0,0,1,0,20260808,20260808
19090_20260810,1,1,0,0,0,1,1,20260810,20261212
19091_20260720,1,1,1,1,1,0,0,20260720,20260724
19091_20260727,1,1,1,1,1,0,0,20260727,20260731
19091_20260803,1,1,1,1,1,0,0,20260803,20260807
19091_20260810,1,1,1,1,1,1,1,20260810,20261212
19093_20260301,1,1,1,1,1,0,0,20260301,20261212
19094_20260725,0,0,0,0,0,1,0,20260725,20260725
19094_20260801,0,0,0,0,0,1,0,20260801,20260801
19094_20260808,0,0,0,0,0,1,0,20260808,20260808
19094_20260810,1,1,0,0,0,1,1,20260810,20261212
19095_20260810,1,1,0,0,0,1,1,20260810,20261212
19096_20260301,1,1,1,1,1,0,0,20260301,20261212
19097_20260301,1,1,1,1,1,0,0,20260301,20261212
19098_20260301,1,1,1,1,1,0,0,20260301,20261212
19099_20260810,1,1,1,1,1,1,1,20260810,20261212
19100_20260810,1,1,0,0,0,1,1,20260810,20261212
19101_20260810,1,1,1,1,1,1,1,20260810,20261212
